MOLTID,TITLE,MOLTNBR,PANELNBR,CELLNBR,pname,cellname,ENTITY_MEASURED,UNITS,METHOD,VALUE,TEXT
MT3076,microRNA hsa-miR-27b,358997,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,425.93198,
MT3076,microRNA hsa-miR-27b,358997,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,919.21582,
MT3076,microRNA hsa-miR-27b,358997,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,103.970987,
MT3076,microRNA hsa-miR-27b,358997,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,154.663738,
MT3076,microRNA hsa-miR-27b,358997,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,917.017424,
MT3076,microRNA hsa-miR-27b,358997,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,241.495214,
MT3076,microRNA hsa-miR-27b,358997,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,209.603894,
MT3076,microRNA hsa-miR-27b,358997,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,1093.86473,
MT3076,microRNA hsa-miR-27b,358997,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,982.910111,
MT3076,microRNA hsa-miR-27b,358997,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,23.0024099,
MT3076,microRNA hsa-miR-27b,358997,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,459.251366,
MT3076,microRNA hsa-miR-27b,358997,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,1340.4853,
MT3076,microRNA hsa-miR-27b,358997,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,115.328157,
MT3076,microRNA hsa-miR-27b,358997,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,629.319041,
MT3076,microRNA hsa-miR-27b,358997,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,758.839526,
MT3077,microRNA hsa-miR-27bN,358998,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,70.4815012,
MT3077,microRNA hsa-miR-27bN,358998,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,256.828089,
MT3077,microRNA hsa-miR-27bN,358998,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,168.542727,
MT3077,microRNA hsa-miR-27bN,358998,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,65.3873599,
MT3077,microRNA hsa-miR-27bN,358998,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,836.059756,
MT3077,microRNA hsa-miR-27bN,358998,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,148.116278,
MT3077,microRNA hsa-miR-27bN,358998,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,1981.35402,
MT3077,microRNA hsa-miR-27bN,358998,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,1727.09473,
MT3077,microRNA hsa-miR-27bN,358998,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,373.18454,
MT3077,microRNA hsa-miR-27bN,358998,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,329.928242,
MT3077,microRNA hsa-miR-27bN,358998,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,681.379618,
MT3077,microRNA hsa-miR-27bN,358998,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,217.522644,
MT3077,microRNA hsa-miR-27bN,358998,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,1347.02694,
MT3077,microRNA hsa-miR-27bN,358998,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,503.980156,
MT3077,microRNA hsa-miR-27bN,358998,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,700.946726,
MT3077,microRNA hsa-miR-27bN,358998,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,1259.37112,
MT3077,microRNA hsa-miR-27bN,358998,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,161.020131,
MT3077,microRNA hsa-miR-27bN,358998,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,219.135322,
MT3077,microRNA hsa-miR-27bN,358998,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,592.862257,
MT3077,microRNA hsa-miR-27bN,358998,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,395.399795,
MT3077,microRNA hsa-miR-27bN,358998,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,1027.49776,
MT3077,microRNA hsa-miR-27bN,358998,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,1397.03177,
MT3077,microRNA hsa-miR-27bN,358998,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,373.214716,
MT3077,microRNA hsa-miR-27bN,358998,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,365.259623,
MT3077,microRNA hsa-miR-27bN,358998,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,660.417692,
MT3077,microRNA hsa-miR-27bN,358998,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,972.877122,
MT3077,microRNA hsa-miR-27bN,358998,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,471.646309,
MT3077,microRNA hsa-miR-27bN,358998,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,1096.74496,
MT3077,microRNA hsa-miR-27bN,358998,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,67.7555675,
MT3077,microRNA hsa-miR-27bN,358998,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,1240.17737,
MT3077,microRNA hsa-miR-27bN,358998,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,31.5087954,
MT3077,microRNA hsa-miR-27bN,358998,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,588.256151,
MT3077,microRNA hsa-miR-27bN,358998,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,321.512532,
MT3077,microRNA hsa-miR-27bN,358998,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,445.499864,
MT3077,microRNA hsa-miR-27bN,358998,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,58.2586718,
MT3077,microRNA hsa-miR-27bN,358998,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,505.889833,
MT3077,microRNA hsa-miR-27bN,358998,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,9405.3926,
MT3077,microRNA hsa-miR-27bN,358998,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,1487.88857,
MT3077,microRNA hsa-miR-27bN,358998,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,446.941746,
MT3077,microRNA hsa-miR-27bN,358998,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,553.978237,
MT3077,microRNA hsa-miR-27bN,358998,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,57.4371457,
MT3077,microRNA hsa-miR-27bN,358998,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,859.520172,
MT3077,microRNA hsa-miR-27bN,358998,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,584.665185,
MT3077,microRNA hsa-miR-27bN,358998,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,480.045333,
MT3077,microRNA hsa-miR-27bN,358998,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,425.3636,
MT3077,microRNA hsa-miR-27bN,358998,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,1127.08409,
MT3077,microRNA hsa-miR-27bN,358998,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,244.531702,
MT3077,microRNA hsa-miR-27bN,358998,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,145.754651,
MT3077,microRNA hsa-miR-27bN,358998,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,1029.02156,
MT3077,microRNA hsa-miR-27bN,358998,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,367.976268,
MT3077,microRNA hsa-miR-27bN,358998,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,351.492252,
MT3077,microRNA hsa-miR-27bN,358998,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,1924.5545,
MT3077,microRNA hsa-miR-27bN,358998,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,1131.21634,
MT3077,microRNA hsa-miR-27bN,358998,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,43.5969809,
MT3077,microRNA hsa-miR-27bN,358998,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,623.175414,
MT3077,microRNA hsa-miR-27bN,358998,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,2405.01916,
MT3077,microRNA hsa-miR-27bN,358998,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,224.951393,
MT3077,microRNA hsa-miR-27bN,358998,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,1040.39574,
MT3077,microRNA hsa-miR-27bN,358998,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,862.247894,
MT3078,microRNA hsa-miR-28,358999,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,57.5886605,
MT3078,microRNA hsa-miR-28,358999,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,56.054172,
MT3078,microRNA hsa-miR-28,358999,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,0,
MT3078,microRNA hsa-miR-28,358999,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,41.2632331,
MT3078,microRNA hsa-miR-28,358999,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,0,
MT3078,microRNA hsa-miR-28,358999,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,25.926128,
MT3078,microRNA hsa-miR-28,358999,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,63.7486862,
MT3078,microRNA hsa-miR-28,358999,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,138.464987,
MT3078,microRNA hsa-miR-28,358999,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,53.5987736,
MT3078,microRNA hsa-miR-28,358999,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,77.3213745,
MT3078,microRNA hsa-miR-28,358999,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,17.3736578,
MT3078,microRNA hsa-miR-28,358999,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,70.2831376,
MT3078,microRNA hsa-miR-28,358999,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,77.4015032,
MT3078,microRNA hsa-miR-28,358999,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,46.0978287,
MT3078,microRNA hsa-miR-28,358999,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,282.553928,
MT3078,microRNA hsa-miR-28,358999,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,58.8894853,
MT3078,microRNA hsa-miR-28,358999,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,48.8927043,
MT3078,microRNA hsa-miR-28,358999,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,124.272245,
MT3078,microRNA hsa-miR-28,358999,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,40.0808189,
MT3078,microRNA hsa-miR-28,358999,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,58.7363844,
MT3078,microRNA hsa-miR-28,358999,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,53.5731954,
MT3078,microRNA hsa-miR-28,358999,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,92.1228998,
MT3078,microRNA hsa-miR-28,358999,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,64.4753278,
MT3078,microRNA hsa-miR-28,358999,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,31.1984292,
MT3078,microRNA hsa-miR-28,358999,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,86.0348442,
MT3078,microRNA hsa-miR-28,358999,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,126.764194,
MT3078,microRNA hsa-miR-28,358999,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,66.0052628,
MT3078,microRNA hsa-miR-28,358999,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,49.0074032,
MT3078,microRNA hsa-miR-28,358999,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,51.3526417,
MT3078,microRNA hsa-miR-28,358999,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,228.809079,
MT3078,microRNA hsa-miR-28,358999,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,20.0129784,
MT3078,microRNA hsa-miR-28,358999,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,277.457809,
MT3078,microRNA hsa-miR-28,358999,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,112.777477,
MT3078,microRNA hsa-miR-28,358999,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,176.004082,
MT3078,microRNA hsa-miR-28,358999,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,33.9968382,
MT3078,microRNA hsa-miR-28,358999,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,69.8612563,
MT3078,microRNA hsa-miR-28,358999,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,249.260513,
MT3078,microRNA hsa-miR-28,358999,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,99.2916892,
MT3078,microRNA hsa-miR-28,358999,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,58.1087612,
MT3078,microRNA hsa-miR-28,358999,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,75.0255626,
MT3078,microRNA hsa-miR-28,358999,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,16.851716,
MT3078,microRNA hsa-miR-28,358999,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,53.7298326,
MT3078,microRNA hsa-miR-28,358999,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,93.8538765,
MT3078,microRNA hsa-miR-28,358999,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,69.4891699,
MT3078,microRNA hsa-miR-28,358999,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,93.2933424,
MT3078,microRNA hsa-miR-28,358999,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,136.171863,
MT3078,microRNA hsa-miR-28,358999,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,65.226956,
MT3078,microRNA hsa-miR-28,358999,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,44.7105455,
MT3078,microRNA hsa-miR-28,358999,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,65.3811466,
MT3078,microRNA hsa-miR-28,358999,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,84.717731,
MT3078,microRNA hsa-miR-28,358999,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,54.991487,
MT3078,microRNA hsa-miR-28,358999,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,150.105747,
MT3078,microRNA hsa-miR-28,358999,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,40.8758681,
MT3078,microRNA hsa-miR-28,358999,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,26.4756524,
MT3078,microRNA hsa-miR-28,358999,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,70.3492375,
MT3078,microRNA hsa-miR-28,358999,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,352.947326,
MT3078,microRNA hsa-miR-28,358999,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,144.793178,
MT3078,microRNA hsa-miR-28,358999,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,112.700626,
MT3078,microRNA hsa-miR-28,358999,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,47.3805852,
MT3079,microRNA hsa-miR-296,359000,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,48.1631791,
MT3079,microRNA hsa-miR-296,359000,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,14.5255049,
MT3079,microRNA hsa-miR-296,359000,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,171.775811,
MT3079,microRNA hsa-miR-296,359000,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,25.3657708,
MT3079,microRNA hsa-miR-296,359000,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,15.3327444,
MT3079,microRNA hsa-miR-296,359000,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,25.1899373,
MT3079,microRNA hsa-miR-296,359000,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,25.1726022,
MT3079,microRNA hsa-miR-296,359000,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,193.959734,
MT3079,microRNA hsa-miR-296,359000,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,161.674679,
MT3079,microRNA hsa-miR-296,359000,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,43.3017722,
MT3079,microRNA hsa-miR-296,359000,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,56.6920969,
MT3079,microRNA hsa-miR-296,359000,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,41.1928728,
MT3079,microRNA hsa-miR-296,359000,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,5.77883603,
MT3079,microRNA hsa-miR-296,359000,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,23.9582987,
MT3079,microRNA hsa-miR-296,359000,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,74.8958592,
MT3079,microRNA hsa-miR-296,359000,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,9.14391882,
MT3079,microRNA hsa-miR-296,359000,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,24.456207,
MT3079,microRNA hsa-miR-296,359000,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,9.10979981,
MT3079,microRNA hsa-miR-296,359000,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,14.4183159,
MT3079,microRNA hsa-miR-296,359000,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,12.3875105,
MT3079,microRNA hsa-miR-296,359000,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,0,
MT3079,microRNA hsa-miR-296,359000,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,119.071602,
MT3079,microRNA hsa-miR-296,359000,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,13.5300665,
MT3141,microRNA hsa-miR-375,359062,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,67.9033521,
MT3141,microRNA hsa-miR-375,359062,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,5.34331436,
MT3141,microRNA hsa-miR-375,359062,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,5.62289383,
MT3141,microRNA hsa-miR-375,359062,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,7.83302133,
MT3141,microRNA hsa-miR-375,359062,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,104.073726,
MT3141,microRNA hsa-miR-375,359062,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,37.3129629,
MT3141,microRNA hsa-miR-375,359062,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,3049.31456,
MT3141,microRNA hsa-miR-375,359062,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,0,
MT3141,microRNA hsa-miR-375,359062,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,678.785081,
MT3142,microRNA hsa-miR-376a,359063,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,5.11516174,
MT3142,microRNA hsa-miR-376a,359063,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,5.11516174,
MT3142,microRNA hsa-miR-376a,359063,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,11.2869871,
MT3142,microRNA hsa-miR-376a,359063,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,5.11516174,
MT3142,microRNA hsa-miR-376a,359063,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,0,
MT3142,microRNA hsa-miR-376a,359063,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,0,
